index,benchmark,baseline_result,baseline_solved,baseline_timed_out,baseline_wall_seconds,baseline_par2,old_final_result,old_final_solved,old_final_timed_out,old_final_wall_seconds,old_final_par2,new_mab_result,new_mab_solved,new_mab_timed_out,new_mab_wall_seconds,new_mab_par2,new_vs_baseline_par2_delta,new_vs_old_final_par2_delta,visible_packet_selections,visible_packet_updates,visible_censored
291,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p12.btor2,missing,False,True,1000.1573939966038,2000.0,missing,False,True,1000.1752695608884,2000.0,missing,False,True,1000.1837958181277,2000.0,0.0,0.0,,,0
292,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p14.btor2,missing,False,True,1000.1476219277829,2000.0,missing,False,True,1000.1354652149603,2000.0,missing,False,True,1000.1510671451688,2000.0,0.0,0.0,lean_core,lean_core,0
293,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p7.btor2,missing,False,True,1000.152575597167,2000.0,missing,False,True,1000.1061100466177,2000.0,missing,False,True,1000.1490259030834,2000.0,0.0,0.0,,,0
294,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p8.btor2,unsat,True,False,1.0865560928359628,1.0865560928359628,unsat,True,False,1.0049773016944528,1.0049773016944528,unsat,True,False,1.0639745872467756,1.0639745872467756,0.022581505589187145,-0.058997285552322865,,,0
295,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p0.btor2,missing,False,True,1000.1682750256732,2000.0,missing,False,True,1000.1448201388121,2000.0,missing,False,True,1000.1497165802866,2000.0,0.0,0.0,lean_core,lean_core,0
296,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p13.btor2,missing,False,True,1000.1699614888057,2000.0,missing,False,True,1000.1575988717377,2000.0,missing,False,True,1000.1386380065233,2000.0,0.0,0.0,lean_core,lean_core,0
297,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p2.btor2,missing,False,True,1000.1524305064231,2000.0,missing,False,True,1000.114717695862,2000.0,missing,False,True,1000.2260541077703,2000.0,0.0,0.0,,,0
298,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p3.btor2,missing,False,True,1000.171446335502,2000.0,missing,False,True,1000.143758168444,2000.0,missing,False,True,1000.2101151971146,2000.0,0.0,0.0,lean_core,lean_core,0
299,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p5.btor2,missing,False,True,1000.1720088813454,2000.0,missing,False,True,1000.1418606964871,2000.0,missing,False,True,1000.2174877338111,2000.0,0.0,0.0,lean_core,lean_core,0
300,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p1.btor2,missing,False,True,1000.1601586099714,2000.0,missing,False,True,1000.19995737914,2000.0,missing,False,True,1000.2231212574989,2000.0,0.0,0.0,,,0
301,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p10.btor2,missing,False,True,1000.1332024689764,2000.0,missing,False,True,1000.1814538305625,2000.0,missing,False,True,1000.2166899852455,2000.0,0.0,0.0,lean_core,,0
302,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p13.btor2,missing,False,True,1000.1415575500578,2000.0,missing,False,True,1000.1779108149931,2000.0,missing,False,True,1000.2063293838874,2000.0,0.0,0.0,lean_core,,0
303,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p15.btor2,missing,False,True,1000.1547913718969,2000.0,missing,False,True,1000.1930553736165,2000.0,missing,False,True,1000.2161655118689,2000.0,0.0,0.0,lean_core,,0
304,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p2.btor2,missing,False,True,1000.1438082261011,2000.0,missing,False,True,1000.1925548538566,2000.0,missing,False,True,1000.2196180094033,2000.0,0.0,0.0,,,0
305,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p7.btor2,missing,False,True,1000.1555399606004,2000.0,missing,False,True,1000.2397769885138,2000.0,missing,False,True,1000.2767290687189,2000.0,0.0,0.0,,,0
306,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p9.btor2,missing,False,True,1000.1542996875942,2000.0,missing,False,True,1000.1807383112609,2000.0,missing,False,True,1000.2138914521784,2000.0,0.0,0.0,lean_core,,0
307,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p18.btor2,missing,False,True,1000.1586472140625,2000.0,missing,False,True,1000.1898600254208,2000.0,missing,False,True,1000.2115969341248,2000.0,0.0,0.0,lean_core,lean_core,0
308,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p2.btor2,missing,False,True,1000.1665800586343,2000.0,missing,False,True,1000.1877273535356,2000.0,missing,False,True,1000.2267719199881,2000.0,0.0,0.0,lean_core,lean_core,0
309,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p8.btor2,missing,False,True,1000.1750809662044,2000.0,missing,False,True,1000.1926286322996,2000.0,missing,False,True,1000.2315215291455,2000.0,0.0,0.0,lean_core,,0
